locality,timestamp,temperature,humidity
T.Nagar,2025-09-01 17:31:00,30.5,70
Adyar,2025-09-01 17:31:00,38.7,58
Guindy,2025-09-01 17:31:00,26.3,62
AnnaNagar,2025-09-01 17:32:00,35.9,53
Velachery,2025-09-01 17:32:00,29.2,54
T.Nagar,2025-09-01 17:32:00,38.9,61
Adyar,2025-09-01 17:32:00,27.4,58
Guindy,2025-09-01 17:32:00,34.8,55
AnnaNagar,2025-09-01 17:33:00,37.4,58
Velachery,2025-09-01 17:33:00,28.9,68
T.Nagar,2025-09-01 17:33:00,39.2,68
Adyar,2025-09-01 17:33:00,35.1,73
Guindy,2025-09-01 17:33:00,37.6,49
AnnaNagar,2025-09-01 17:34:00,27.6,59
Velachery,2025-09-01 17:34:00,35.1,54
T.Nagar,2025-09-01 17:34:00,33.7,57
Adyar,2025-09-01 17:34:00,33.1,66
Guindy,2025-09-01 17:34:00,27.9,50
AnnaNagar,2025-09-01 17:35:00,36.3,71
Velachery,2025-09-01 17:35:00,30.6,74
T.Nagar,2025-09-01 17:35:00,39.4,68
Adyar,2025-09-01 17:35:00,32.2,44
Guindy,2025-09-01 17:35:00,35.8,41
AnnaNagar,2025-09-01 17:36:00,33.9,75
Velachery,2025-09-01 17:36:00,30.7,42
T.Nagar,2025-09-01 17:36:00,37.7,57
Adyar,2025-09-01 17:36:00,28.4,72
Guindy,2025-09-01 17:36:00,28.5,58
AnnaNagar,2025-09-01 17:37:00,27.3,69
Velachery,2025-09-01 17:37:00,32.5,73
T.Nagar,2025-09-01 17:37:00,25.5,40
Adyar,2025-09-01 17:37:00,30.4,67
Guindy,2025-09-01 17:37:00,38.5,53
AnnaNagar,2025-09-01 17:38:00,34.4,69
Velachery,2025-09-01 17:38:00,35.1,72
T.Nagar,2025-09-01 17:38:00,31.7,69
Adyar,2025-09-01 17:38:00,33.2,70
Guindy,2025-09-01 17:38:00,37.0,73
AnnaNagar,2025-09-01 17:39:00,31.2,71
Velachery,2025-09-01 17:39:00,33.1,71
T.Nagar,2025-09-01 17:39:00,35.4,60
Adyar,2025-09-01 17:39:00,34.5,57
Guindy,2025-09-01 17:39:00,25.8,64
AnnaNagar,2025-09-01 17:40:00,39.7,52
Velachery,2025-09-01 17:40:00,35.2,77
T.Nagar,2025-09-01 17:40:00,35.5,66
Adyar,2025-09-01 17:40:00,35.8,50
Guindy,2025-09-01 17:40:00,38.1,54
AnnaNagar,2025-09-01 17:41:00,35.5,43
Velachery,2025-09-01 17:41:00,33.8,73
T.Nagar,2025-09-01 17:41:00,39.9,72
Adyar,2025-09-01 17:41:00,27.8,66
Guindy,2025-09-01 17:41:00,33.4,42
AnnaNagar,2025-09-01 17:42:00,39.9,51
Velachery,2025-09-01 17:42:00,38.0,76
T.Nagar,2025-09-01 17:42:00,30.3,50
Adyar,2025-09-01 17:42:00,30.4,58
Guindy,2025-09-01 17:42:00,39.1,78
AnnaNagar,2025-09-01 17:43:00,26.2,46
Velachery,2025-09-01 17:43:00,30.1,78
T.Nagar,2025-09-01 17:43:00,27.8,47
Adyar,2025-09-01 17:43:00,35.4,69
Guindy,2025-09-01 17:43:00,28.5,48
AnnaNagar,2025-09-01 17:44:00,37.8,57
Velachery,2025-09-01 17:44:00,33.7,56
T.Nagar,2025-09-01 17:44:00,28.9,73
Adyar,2025-09-01 17:44:00,26.1,52
Guindy,2025-09-01 17:44:00,35.6,58
AnnaNagar,2025-09-01 17:45:00,36.3,78
Velachery,2025-09-01 17:45:00,26.7,75
T.Nagar,2025-09-01 17:45:00,31.7,65
Adyar,2025-09-01 17:45:00,28.6,51
Guindy,2025-09-01 17:45:00,30.4,56
AnnaNagar,2025-09-01 17:46:00,33.7,50
Velachery,2025-09-01 17:46:00,36.7,67
T.Nagar,2025-09-01 17:46:00,25.9,78
Adyar,2025-09-01 17:46:00,25.4,72
Guindy,2025-09-01 17:46:00,25.4,75
AnnaNagar,2025-09-01 17:47:00,32.4,46
Velachery,2025-09-01 17:47:00,31.8,73
T.Nagar,2025-09-01 17:47:00,27.2,57
Adyar,2025-09-01 17:47:00,39.6,62
Guindy,2025-09-01 17:47:00,32.8,62
AnnaNagar,2025-09-01 17:48:00,32.9,73
Velachery,2025-09-01 17:48:00,37.3,56
T.Nagar,2025-09-01 17:48:00,25.1,52
Adyar,2025-09-01 17:48:00,33.2,76
Guindy,2025-09-01 17:48:00,30.5,41
AnnaNagar,2025-09-01 17:49:00,26.7,57
Velachery,2025-09-01 17:49:00,30.6,65
T.Nagar,2025-09-01 17:49:00,25.4,66
Adyar,2025-09-01 17:49:00,26.0,45
Guindy,2025-09-01 17:49:00,34.7,57
AnnaNagar,2025-09-01 17:50:00,34.1,75
Velachery,2025-09-01 17:50:00,35.7,78
T.Nagar,2025-09-01 17:50:00,37.9,41
Adyar,2025-09-01 17:50:00,28.3,41
Guindy,2025-09-01 17:50:00,37.1,53
AnnaNagar,2025-09-01 17:51:00,34.4,47
Velachery,2025-09-01 17:51:00,33.8,47
T.Nagar,2025-09-01 17:51:00,27.9,42
Adyar,2025-09-01 17:51:00,26.1,59
Guindy,2025-09-01 17:51:00,26.2,65
AnnaNagar,2025-09-01 17:52:00,30.1,50
Velachery,2025-09-01 17:52:00,28.4,57
T.Nagar,2025-09-01 17:52:00,36.6,62
Adyar,2025-09-01 17:52:00,39.7,69
Guindy,2025-09-01 17:52:00,33.6,57
AnnaNagar,2025-09-01 17:53:00,35.7,47
Velachery,2025-09-01 17:53:00,39.0,59
T.Nagar,2025-09-01 17:53:00,34.2,58
Adyar,2025-09-01 17:53:00,36.4,70
Guindy,2025-09-01 17:53:00,26.0,41
AnnaNagar,2025-09-01 17:54:00,37.4,52
Velachery,2025-09-01 17:54:00,36.4,64
T.Nagar,2025-09-01 17:54:00,38.5,79
Adyar,2025-09-01 17:54:00,25.4,51
Guindy,2025-09-01 17:54:00,26.5,72
AnnaNagar,2025-09-01 17:55:00,33.2,79
Velachery,2025-09-01 17:55:00,32.1,45
T.Nagar,2025-09-01 17:55:00,27.0,58
Adyar,2025-09-01 17:55:00,26.3,79
Guindy,2025-09-01 17:55:00,37.0,59
AnnaNagar,2025-09-01 17:56:00,36.2,75
Velachery,2025-09-01 17:56:00,35.4,80
T.Nagar,2025-09-01 17:56:00,29.4,74
Adyar,2025-09-01 17:56:00,27.6,40
Guindy,2025-09-01 17:56:00,31.9,42
AnnaNagar,2025-09-01 17:57:00,26.9,61
Velachery,2025-09-01 17:57:00,30.1,40
T.Nagar,2025-09-01 17:57:00,28.1,44
Adyar,2025-09-01 17:57:00,39.0,49
Guindy,2025-09-01 17:57:00,32.0,51
AnnaNagar,2025-09-01 17:58:00,36.3,55
Velachery,2025-09-01 17:58:00,26.7,49
T.Nagar,2025-09-01 17:58:00,29.4,63
Adyar,2025-09-01 17:58:00,34.5,59
Guindy,2025-09-01 17:58:00,25.0,71
AnnaNagar,2025-09-01 17:59:00,27.7,70
Velachery,2025-09-01 17:59:00,27.9,79
T.Nagar,2025-09-01 17:59:00,33.2,43
Adyar,2025-09-01 17:59:00,28.1,56
Guindy,2025-09-01 17:59:00,26.1,75
AnnaNagar,2025-09-01 18:00:00,37.8,49
Velachery,2025-09-01 18:00:00,33.4,46
T.Nagar,2025-09-01 18:00:00,33.6,65
Adyar,2025-09-01 18:00:00,39.2,61
Guindy,2025-09-01 18:00:00,33.3,70
AnnaNagar,2025-09-01 18:01:00,29.0,64
Velachery,2025-09-01 18:01:00,39.0,69
T.Nagar,2025-09-01 18:01:00,30.9,78
Adyar,2025-09-01 18:01:00,33.7,62
Guindy,2025-09-01 18:01:00,38.9,65
AnnaNagar,2025-09-01 18:02:00,30.7,65
Velachery,2025-09-01 18:02:00,28.8,46
T.Nagar,2025-09-01 18:02:00,37.6,78
Adyar,2025-09-01 18:02:00,27.4,50
Guindy,2025-09-01 18:02:00,38.8,65
AnnaNagar,2025-09-01 18:03:00,38.2,68
Velachery,2025-09-01 18:03:00,30.7,78
T.Nagar,2025-09-01 18:03:00,33.7,45
Adyar,2025-09-01 18:03:00,27.9,74
Guindy,2025-09-01 18:03:00,27.6,75
AnnaNagar,2025-09-01 18:04:00,32.7,41
Velachery,2025-09-01 18:04:00,39.8,65
T.Nagar,2025-09-01 18:04:00,35.6,40
Adyar,2025-09-01 18:04:00,34.7,42
Guindy,2025-09-01 18:04:00,33.4,60
AnnaNagar,2025-09-01 18:05:00,37.5,59
Velachery,2025-09-01 18:05:00,26.6,51
T.Nagar,2025-09-01 18:05:00,37.5,62
Adyar,2025-09-01 18:05:00,29.1,40
Guindy,2025-09-01 18:05:00,35.0,68
AnnaNagar,2025-09-01 18:06:00,33.4,77
Velachery,2025-09-01 18:06:00,35.4,80
T.Nagar,2025-09-01 18:06:00,33.1,66
Adyar,2025-09-01 18:06:00,31.2,76
Guindy,2025-09-01 18:06:00,37.0,45
AnnaNagar,2025-09-01 18:07:00,33.8,55
Velachery,2025-09-01 18:07:00,30.8,73
T.Nagar,2025-09-01 18:07:00,34.2,56
Adyar,2025-09-01 18:07:00,27.8,45
Guindy,2025-09-01 18:07:00,30.6,55
AnnaNagar,2025-09-01 18:08:00,35.8,49
Velachery,2025-09-01 18:08:00,34.6,71
T.Nagar,2025-09-01 18:08:00,33.3,45
Adyar,2025-09-01 18:08:00,37.2,76
Guindy,2025-09-01 18:08:00,26.9,62
AnnaNagar,2025-09-01 18:09:00,31.4,45
Velachery,2025-09-01 18:09:00,32.4,66
T.Nagar,2025-09-01 18:09:00,28.4,70
Adyar,2025-09-01 18:09:00,28.4,59
Guindy,2025-09-01 18:09:00,30.6,76
AnnaNagar,2025-09-01 18:10:00,32.2,74
Velachery,2025-09-01 18:10:00,33.0,80
T.Nagar,2025-09-01 18:10:00,31.2,63
Adyar,2025-09-01 18:10:00,38.6,62
Guindy,2025-09-01 18:10:00,27.6,56
AnnaNagar,2025-09-01 18:11:00,30.2,65
Velachery,2025-09-01 18:11:00,33.6,44
T.Nagar,2025-09-01 18:11:00,29.4,42
Adyar,2025-09-01 18:11:00,33.4,64
Guindy,2025-09-01 18:11:00,35.5,44
AnnaNagar,2025-09-01 18:12:00,31.6,65
Velachery,2025-09-01 18:12:00,25.7,71
T.Nagar,2025-09-01 18:12:00,29.0,49
Adyar,2025-09-01 18:12:00,28.8,70
Guindy,2025-09-01 18:12:00,38.3,47
AnnaNagar,2025-09-01 18:13:00,31.3,55
Velachery,2025-09-01 18:13:00,30.4,67
T.Nagar,2025-09-01 18:13:00,39.9,55
Adyar,2025-09-01 18:13:00,25.0,72
Guindy,2025-09-01 18:13:00,26.0,70
AnnaNagar,2025-09-01 18:14:00,29.2,52
Velachery,2025-09-01 18:14:00,32.0,42
T.Nagar,2025-09-01 18:14:00,32.3,47
Adyar,2025-09-01 18:14:00,38.4,63
Guindy,2025-09-01 18:14:00,26.7,61
AnnaNagar,2025-09-01 18:15:00,39.8,70
Velachery,2025-09-01 18:15:00,26.4,53
T.Nagar,2025-09-01 18:15:00,27.1,51
Adyar,2025-09-01 18:15:00,31.8,71
Guindy,2025-09-01 18:15:00,30.1,58
AnnaNagar,2025-09-01 18:16:00,34.9,63
Velachery,2025-09-01 18:16:00,34.2,58
T.Nagar,2025-09-01 18:16:00,28.4,59
Adyar,2025-09-01 18:16:00,28.4,54
Guindy,2025-09-01 18:16:00,38.5,55
AnnaNagar,2025-09-01 18:17:00,32.6,59
Velachery,2025-09-01 18:17:00,36.3,54
T.Nagar,2025-09-01 18:17:00,26.5,46
Adyar,2025-09-01 18:17:00,38.9,80
Guindy,2025-09-01 18:17:00,39.8,52
AnnaNagar,2025-09-01 18:18:00,35.9,51
Velachery,2025-09-01 18:18:00,30.2,80
T.Nagar,2025-09-01 18:18:00,38.1,58
Adyar,2025-09-01 18:18:00,32.0,59
Guindy,2025-09-01 18:18:00,37.5,78
AnnaNagar,2025-09-01 18:19:00,33.4,66
Velachery,2025-09-01 18:19:00,35.8,71
T.Nagar,2025-09-01 18:19:00,30.1,70
Adyar,2025-09-01 18:19:00,38.3,47
Guindy,2025-09-01 18:19:00,29.5,58
AnnaNagar,2025-09-01 18:20:00,33.1,55
Velachery,2025-09-01 18:20:00,28.4,80
T.Nagar,2025-09-01 18:20:00,32.2,65
Adyar,2025-09-01 18:20:00,39.5,67
Guindy,2025-09-01 18:20:00,31.3,54
AnnaNagar,2025-09-01 18:21:00,30.7,79
Velachery,2025-09-01 18:21:00,36.4,49
T.Nagar,2025-09-01 18:21:00,25.2,45
Adyar,2025-09-01 18:21:00,36.0,64
Guindy,2025-09-01 18:21:00,31.3,41
AnnaNagar,2025-09-01 18:22:00,38.8,53
Velachery,2025-09-01 18:22:00,27.2,79
T.Nagar,2025-09-01 18:22:00,38.5,58
Adyar,2025-09-01 18:22:00,29.4,51
Guindy,2025-09-01 18:22:00,36.6,67
AnnaNagar,2025-09-01 18:23:00,30.6,61
Velachery,2025-09-01 18:23:00,32.0,76
T.Nagar,2025-09-01 18:23:00,33.8,40
Adyar,2025-09-01 18:23:00,29.9,80
Guindy,2025-09-01 18:23:00,28.5,64
AnnaNagar,2025-09-01 18:24:00,28.3,55
Velachery,2025-09-01 18:24:00,25.9,45
T.Nagar,2025-09-01 18:24:00,29.4,78
Adyar,2025-09-01 18:24:00,32.4,63
Guindy,2025-09-01 18:24:00,32.4,63
AnnaNagar,2025-09-01 18:25:00,31.3,52
Velachery,2025-09-01 18:25:00,34.4,49
T.Nagar,2025-09-01 18:25:00,39.2,52
Adyar,2025-09-01 18:25:00,26.4,59
Guindy,2025-09-01 18:25:00,34.0,45
AnnaNagar,2025-09-01 18:26:00,27.2,41
Velachery,2025-09-01 18:26:00,30.2,60
T.Nagar,2025-09-01 18:26:00,32.0,74
Adyar,2025-09-01 18:26:00,37.2,44
Guindy,2025-09-01 18:26:00,39.3,76
AnnaNagar,2025-09-01 18:27:00,38.4,78
Velachery,2025-09-01 18:27:00,30.8,55
T.Nagar,2025-09-01 18:27:00,37.2,66
Adyar,2025-09-01 18:27:00,27.3,77
Guindy,2025-09-01 18:27:00,36.1,65
AnnaNagar,2025-09-01 18:28:00,27.1,55
Velachery,2025-09-01 18:28:00,31.1,43
T.Nagar,2025-09-01 18:28:00,32.5,74
Adyar,2025-09-01 18:28:00,29.0,54
Guindy,2025-09-01 18:28:00,27.8,52
AnnaNagar,2025-09-01 18:29:00,39.4,45
Velachery,2025-09-01 18:29:00,26.7,79
T.Nagar,2025-09-01 18:29:00,27.3,72
Adyar,2025-09-01 18:29:00,26.8,45
Guindy,2025-09-01 18:29:00,33.7,78
AnnaNagar,2025-09-01 18:30:00,32.9,56
Velachery,2025-09-01 18:30:00,36.6,45
T.Nagar,2025-09-01 18:30:00,31.1,61
Adyar,2025-09-01 18:30:00,25.3,78
Guindy,2025-09-01 18:30:00,39.5,80
AnnaNagar,2025-09-01 18:31:00,40.0,65
Velachery,2025-09-01 18:31:00,26.4,74
T.Nagar,2025-09-01 18:31:00,34.8,42
Adyar,2025-09-01 18:31:00,32.1,41
Guindy,2025-09-01 18:31:00,31.3,57
AnnaNagar,2025-09-01 18:32:00,37.1,51
Velachery,2025-09-01 18:32:00,29.0,51
T.Nagar,2025-09-01 18:32:00,31.5,71
Adyar,2025-09-01 18:32:00,39.8,60
Guindy,2025-09-01 18:32:00,34.9,73
AnnaNagar,2025-09-01 18:33:00,39.3,57
Velachery,2025-09-01 18:33:00,29.1,72
T.Nagar,2025-09-01 18:33:00,38.1,61
Adyar,2025-09-01 18:33:00,33.0,63
Guindy,2025-09-01 18:33:00,27.8,62
AnnaNagar,2025-09-01 18:34:00,25.9,77
Velachery,2025-09-01 18:34:00,38.4,49
T.Nagar,2025-09-01 18:34:00,34.1,79
Adyar,2025-09-01 18:34:00,34.5,44
Guindy,2025-09-01 18:34:00,37.7,41
AnnaNagar,2025-09-01 18:35:00,32.3,69
Velachery,2025-09-01 18:35:00,31.2,66
T.Nagar,2025-09-01 18:35:00,28.7,41
Adyar,2025-09-01 18:35:00,38.6,78
Guindy,2025-09-01 18:35:00,26.7,66
AnnaNagar,2025-09-01 18:36:00,38.5,66
Velachery,2025-09-01 18:36:00,32.4,65
T.Nagar,2025-09-01 18:36:00,40.0,77
Adyar,2025-09-01 18:36:00,39.2,76
Guindy,2025-09-01 18:36:00,36.7,58
AnnaNagar,2025-09-01 18:37:00,36.3,50
Velachery,2025-09-01 18:37:00,26.6,47
T.Nagar,2025-09-01 18:37:00,25.9,66
Adyar,2025-09-01 18:37:00,31.0,62
Guindy,2025-09-01 18:37:00,29.2,62
AnnaNagar,2025-09-01 18:38:00,33.8,40
Velachery,2025-09-01 18:38:00,34.5,59
T.Nagar,2025-09-01 18:38:00,34.8,74
Adyar,2025-09-01 18:38:00,35.2,57
Guindy,2025-09-01 18:38:00,29.6,41
AnnaNagar,2025-09-01 18:39:00,28.9,76
Velachery,2025-09-01 18:39:00,33.7,49
T.Nagar,2025-09-01 18:39:00,27.0,69
Adyar,2025-09-01 18:39:00,33.1,76
Guindy,2025-09-01 18:39:00,36.5,79
AnnaNagar,2025-09-01 18:40:00,38.0,54
Velachery,2025-09-01 18:40:00,30.5,66
T.Nagar,2025-09-01 18:40:00,31.5,44
Adyar,2025-09-01 18:40:00,26.6,69
Guindy,2025-09-01 18:40:00,29.5,46
AnnaNagar,2025-09-01 18:41:00,39.5,69
Velachery,2025-09-01 18:41:00,38.5,62
T.Nagar,2025-09-01 18:41:00,31.4,56
Adyar,2025-09-01 18:41:00,37.9,59
Guindy,2025-09-01 18:41:00,36.4,77
AnnaNagar,2025-09-01 18:42:00,33.4,70
Velachery,2025-09-01 18:42:00,28.1,66
T.Nagar,2025-09-01 18:42:00,36.7,72
Adyar,2025-09-01 18:42:00,30.9,63
Guindy,2025-09-01 18:42:00,25.1,58
AnnaNagar,2025-09-01 18:43:00,39.6,48
Velachery,2025-09-01 18:43:00,36.3,43
T.Nagar,2025-09-01 18:43:00,38.6,71
Adyar,2025-09-01 18:43:00,39.6,75
Guindy,2025-09-01 18:43:00,38.6,66
AnnaNagar,2025-09-01 18:44:00,28.3,57
Velachery,2025-09-01 18:44:00,31.3,78
T.Nagar,2025-09-01 18:44:00,29.1,50
Adyar,2025-09-01 18:44:00,33.5,74
Guindy,2025-09-01 18:44:00,32.4,67
AnnaNagar,2025-09-01 18:45:00,31.1,45
Velachery,2025-09-01 18:45:00,30.0,61
T.Nagar,2025-09-01 18:45:00,37.0,64
Adyar,2025-09-01 18:45:00,29.1,77
Guindy,2025-09-01 18:45:00,34.2,45
AnnaNagar,2025-09-01 18:46:00,39.0,74
Velachery,2025-09-01 18:46:00,39.0,73
T.Nagar,2025-09-01 18:46:00,35.1,58
Adyar,2025-09-01 18:46:00,25.8,75
Guindy,2025-09-01 18:46:00,36.6,56
AnnaNagar,2025-09-01 18:47:00,27.3,61
Velachery,2025-09-01 18:47:00,35.1,40
T.Nagar,2025-09-01 18:47:00,25.3,75
Adyar,2025-09-01 18:47:00,34.0,49
Guindy,2025-09-01 18:47:00,37.4,48
AnnaNagar,2025-09-01 18:48:00,35.5,47
Velachery,2025-09-01 18:48:00,25.9,44
T.Nagar,2025-09-01 18:48:00,26.4,70
Adyar,2025-09-01 18:48:00,34.6,67
Guindy,2025-09-01 18:48:00,29.0,67
AnnaNagar,2025-09-01 18:49:00,38.4,71
Velachery,2025-09-01 18:49:00,32.6,52
T.Nagar,2025-09-01 18:49:00,35.0,70
Adyar,2025-09-01 18:49:00,31.6,78
Guindy,2025-09-01 18:49:00,30.9,44
AnnaNagar,2025-09-01 18:50:00,39.7,54
Velachery,2025-09-01 18:50:00,34.7,53
T.Nagar,2025-09-01 18:50:00,31.1,45
Adyar,2025-09-01 18:50:00,30.8,64
Guindy,2025-09-01 18:50:00,32.9,70
AnnaNagar,2025-09-01 18:51:00,28.7,46
Velachery,2025-09-01 18:51:00,26.9,43
T.Nagar,2025-09-01 18:51:00,38.2,40
Adyar,2025-09-01 18:51:00,35.9,58
Guindy,2025-09-01 18:51:00,34.5,58
AnnaNagar,2025-09-01 18:52:00,31.1,68
Velachery,2025-09-01 18:52:00,37.2,45
T.Nagar,2025-09-01 18:52:00,26.0,42
Adyar,2025-09-01 18:52:00,38.1,74
Guindy,2025-09-01 18:52:00,29.7,58
AnnaNagar,2025-09-01 18:53:00,29.3,58
Velachery,2025-09-01 18:53:00,36.5,75
T.Nagar,2025-09-01 18:53:00,34.9,79
Adyar,2025-09-01 18:53:00,28.4,58
Guindy,2025-09-01 18:53:00,29.9,52
AnnaNagar,2025-09-01 18:54:00,33.3,55
Velachery,2025-09-01 18:54:00,35.9,65
T.Nagar,2025-09-01 18:54:00,25.6,51
Adyar,2025-09-01 18:54:00,32.5,64
Guindy,2025-09-01 18:54:00,30.3,74
AnnaNagar,2025-09-01 18:55:00,27.0,65
Velachery,2025-09-01 18:55:00,26.0,43
T.Nagar,2025-09-01 18:55:00,32.0,67
Adyar,2025-09-01 18:55:00,39.1,79
Guindy,2025-09-01 18:55:00,39.7,52
AnnaNagar,2025-09-01 18:56:00,37.6,45
Velachery,2025-09-01 18:56:00,27.4,49
T.Nagar,2025-09-01 18:56:00,26.5,55
Adyar,2025-09-01 18:56:00,33.7,54
Guindy,2025-09-01 18:56:00,38.4,80
AnnaNagar,2025-09-01 18:57:00,31.7,67
Velachery,2025-09-01 18:57:00,38.8,69
T.Nagar,2025-09-01 18:57:00,36.8,54
Adyar,2025-09-01 18:57:00,34.4,57
Guindy,2025-09-01 18:57:00,26.0,40
AnnaNagar,2025-09-01 18:58:00,34.4,63
Velachery,2025-09-01 18:58:00,29.4,45
T.Nagar,2025-09-01 18:58:00,39.9,60
Adyar,2025-09-01 18:58:00,29.6,48
Guindy,2025-09-01 18:58:00,27.9,41
AnnaNagar,2025-09-01 18:59:00,29.0,71
Velachery,2025-09-01 18:59:00,36.3,46
T.Nagar,2025-09-01 18:59:00,33.1,55
Adyar,2025-09-01 18:59:00,25.9,71
Guindy,2025-09-01 18:59:00,39.6,58
AnnaNagar,2025-09-01 19:00:00,38.7,48
Velachery,2025-09-01 19:00:00,36.6,75
T.Nagar,2025-09-01 19:00:00,31.2,64
Adyar,2025-09-01 19:00:00,25.4,41
Guindy,2025-09-01 19:00:00,27.6,46
AnnaNagar,2025-09-01 19:01:00,37.1,45
Velachery,2025-09-01 19:01:00,25.5,78
T.Nagar,2025-09-01 19:01:00,36.7,65
Adyar,2025-09-01 19:01:00,35.4,77
Guindy,2025-09-01 19:01:00,35.0,54
AnnaNagar,2025-09-01 19:02:00,37.7,54
Velachery,2025-09-01 19:02:00,26.6,78
T.Nagar,2025-09-01 19:02:00,25.0,71
Adyar,2025-09-01 19:02:00,25.4,54
Guindy,2025-09-01 19:02:00,26.0,59
AnnaNagar,2025-09-01 19:03:00,29.9,61
Velachery,2025-09-01 19:03:00,38.6,73
T.Nagar,2025-09-01 19:03:00,28.4,58
Adyar,2025-09-01 19:03:00,29.5,78
Guindy,2025-09-01 19:03:00,37.6,44
AnnaNagar,2025-09-01 19:04:00,34.4,46
Velachery,2025-09-01 19:04:00,30.6,56
T.Nagar,2025-09-01 19:04:00,35.9,56
Adyar,2025-09-01 19:04:00,31.3,44
Guindy,2025-09-01 19:04:00,37.1,51
AnnaNagar,2025-09-01 19:05:00,36.7,76
Velachery,2025-09-01 19:05:00,35.6,71
T.Nagar,2025-09-01 19:05:00,31.1,60
Adyar,2025-09-01 19:05:00,29.0,75
Guindy,2025-09-01 19:05:00,29.8,80
AnnaNagar,2025-09-01 19:06:00,38.3,41
Velachery,2025-09-01 19:06:00,39.4,40
T.Nagar,2025-09-01 19:06:00,27.1,42
Adyar,2025-09-01 19:06:00,28.0,58
Guindy,2025-09-01 19:06:00,35.7,42
AnnaNagar,2025-09-01 19:07:00,30.9,64
Velachery,2025-09-01 19:07:00,31.5,75
T.Nagar,2025-09-01 19:07:00,37.6,53
Adyar,2025-09-01 19:07:00,25.3,69
Guindy,2025-09-01 19:07:00,38.2,53
AnnaNagar,2025-09-01 19:08:00,31.0,80
Velachery,2025-09-01 19:08:00,31.1,44
T.Nagar,2025-09-01 19:08:00,28.9,59
Adyar,2025-09-01 19:08:00,29.7,79
Guindy,2025-09-01 19:08:00,37.0,54
AnnaNagar,2025-09-01 19:09:00,39.7,67
Velachery,2025-09-01 19:09:00,32.9,68
T.Nagar,2025-09-01 19:09:00,36.8,52
Adyar,2025-09-01 19:09:00,30.8,56
Guindy,2025-09-01 19:09:00,28.4,51
AnnaNagar,2025-09-01 19:10:00,38.5,58
Velachery,2025-09-01 19:10:00,33.2,57
T.Nagar,2025-09-01 19:10:00,31.0,57
Adyar,2025-09-01 19:10:00,25.3,53
Guindy,2025-09-01 19:10:00,35.5,58
AnnaNagar,2025-09-01 19:11:00,26.9,56
Velachery,2025-09-01 19:11:00,35.9,76
T.Nagar,2025-09-01 19:11:00,37.0,52
Adyar,2025-09-01 19:11:00,26.6,66
Guindy,2025-09-01 19:11:00,33.6,73
AnnaNagar,2025-09-01 19:12:00,31.4,65
Velachery,2025-09-01 19:12:00,37.9,44
T.Nagar,2025-09-01 19:12:00,29.5,72
Adyar,2025-09-01 19:12:00,25.2,68
Guindy,2025-09-01 19:12:00,37.6,73
AnnaNagar,2025-09-01 19:13:00,36.3,51
Velachery,2025-09-01 19:13:00,30.1,79
T.Nagar,2025-09-01 19:13:00,33.6,40
Adyar,2025-09-01 19:13:00,35.3,42
Guindy,2025-09-01 19:13:00,35.1,54
AnnaNagar,2025-09-01 19:14:00,32.5,48
Velachery,2025-09-01 19:14:00,36.3,80
T.Nagar,2025-09-01 19:14:00,25.8,48
Adyar,2025-09-01 19:14:00,35.9,74
Guindy,2025-09-01 19:14:00,39.2,69
AnnaNagar,2025-09-01 19:15:00,33.8,77
Velachery,2025-09-01 19:15:00,32.7,50
T.Nagar,2025-09-01 19:15:00,28.2,58
Adyar,2025-09-01 19:15:00,33.3,46
Guindy,2025-09-01 19:15:00,32.5,51
AnnaNagar,2025-09-01 19:16:00,39.4,67
Velachery,2025-09-01 19:16:00,37.8,56
T.Nagar,2025-09-01 19:16:00,26.8,46
Adyar,2025-09-01 19:16:00,35.7,52
Guindy,2025-09-01 19:16:00,38.4,66
AnnaNagar,2025-09-01 19:17:00,39.0,55
Velachery,2025-09-01 19:17:00,35.0,58
T.Nagar,2025-09-01 19:17:00,28.1,44
Adyar,2025-09-01 19:17:00,33.2,79
Guindy,2025-09-01 19:17:00,26.1,53
AnnaNagar,2025-09-01 19:18:00,27.1,44
Velachery,2025-09-01 19:18:00,30.4,79
T.Nagar,2025-09-01 19:18:00,34.9,73
Adyar,2025-09-01 19:18:00,31.5,40
Guindy,2025-09-01 19:18:00,39.1,68
AnnaNagar,2025-09-01 19:19:00,33.5,59
Velachery,2025-09-01 19:19:00,31.2,56
T.Nagar,2025-09-01 19:19:00,35.6,45
Adyar,2025-09-01 19:19:00,29.9,77
Guindy,2025-09-01 19:19:00,35.5,75
AnnaNagar,2025-09-01 19:20:00,34.4,78
Velachery,2025-09-01 19:20:00,27.3,43
T.Nagar,2025-09-01 19:20:00,32.9,78
Adyar,2025-09-01 19:20:00,29.6,78
Guindy,2025-09-01 19:20:00,35.4,55
AnnaNagar,2025-09-01 19:21:00,38.3,80
Velachery,2025-09-01 19:21:00,33.4,46
T.Nagar,2025-09-01 19:21:00,31.8,74
Adyar,2025-09-01 19:21:00,35.9,65
Guindy,2025-09-01 19:21:00,31.6,48
AnnaNagar,2025-09-01 19:22:00,33.4,45
Velachery,2025-09-01 19:22:00,32.9,73
T.Nagar,2025-09-01 19:22:00,26.9,57
Adyar,2025-09-01 19:22:00,25.9,50
Guindy,2025-09-01 19:22:00,35.3,55
AnnaNagar,2025-09-01 19:23:00,34.4,73
